uid,county,address,value,minimum_bid,status,sale_type,sale_notes,account_nbr,cause_nbr,coordinates
1002702188,TARRANT COUNTY,5610 NORTHSTAR LN ARLINGTON TX 76017-1989,266219,,Available for Future Sale,FUTURE SALE,,06938930,067-D34956-23,"-97.196054, 32.651842"
1000991797,TARRANT COUNTY,6998 BENNETT LAWSON RD MANSFIELD TX 76063,3091,,Available for Future Sale,FUTURE SALE,,07050119,342-D35616-23,"-97.200928, 32.571974"
1000991804,TARRANT COUNTY,7397 RETTA MANSFIELD RD MANSFIELD TX 76063,1775,,Available for Future Sale,FUTURE SALE,,07050127,342-D35616-23,"-97.201007, 32.562235"
1001421900,TARRANT COUNTY,8501 LAYNA CT NORTH RICHLAND H TX 76182-6743,541659,28366.14,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2025 TAXES,07607784,153-D44301-24,"-97.212582, 32.905023"
1004318336,TARRANT COUNTY,1256 LEANNE CT KENNEDALE TX 76060-6036,381396,,Available for Future Sale,FUTURE SALE,,06693113,017-D45510-24,"-97.195318, 32.643036"
1001379785,TARRANT COUNTY,12424 OAK GROVE RD S BURLESON TX 76028-6659,448360,,Available for Future Sale,FUTURE SALE,,06806163,048-D43382-24,"-97.291379, 32.575644"
1006225657,TARRANT COUNTY,11970 S PIPELINE RD EULESS TX 76040,6970,,Available for Future Sale,FUTURE SALE,,06859496,348-D13645-17,"-97.108099, 32.820919"
1000985084,TARRANT COUNTY,6829 BRIAR RD AZLE TX 76020-7029,53125,3997.27,Available for Future Sale,FUTURE SALE,LAND ONLY; SOLD SUBJECT TO 2023 TAXES,06904327,342-D35563-23,"-97.514339, 32.989328"
1012573545,TARRANT COUNTY,7909 EMBER OAKS DR NORTH RICHLAND H TX 76182-7321,270859,,Available for Future Sale,FUTURE SALE,,06304745,348-D45066-24,"-97.207381, 32.893474"
1009190758,TARRANT COUNTY,3907 COULTER CT ARLINGTON TX 76016-3854,468376,36706.2,Available for Future Sale,FUTURE SALE,LAND/IMP,06062148,141-D34211-22,"-97.167136, 32.684232"
1007417641,TARRANT COUNTY,955 FRESHWOOD CT ARLINGTON TX 76017-6127,254609,14432.55,Available for Future Sale,FUTURE SALE,LAND/IMP; HOMESTEAD,06088538,153-D39691-24,"-97.125107, 32.657516"
1014140400,TARRANT COUNTY,769 WINDRIDGE LN BURLESON TX 76028-7402,261943,30231.79,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2025 TAXES,06214606,352-D43792-24,"-97.325961, 32.565283"
1014140299,TARRANT COUNTY,1128 VICTORIA DR SAGINAW TX 76131-4820,238182,,Available for Future Sale,FUTURE SALE,,06216765,153-D43613-24,"-97.344271, 32.874313"
1009621919,TARRANT COUNTY,4014 W DIVISION ST ARLINGTON TX 76012,25480,21405.7,Available for Future Sale,FUTURE SALE,,05707927,236-E22729-07,"-97.17015, 32.730855"
1013389263,TARRANT COUNTY,616 EAGLE TRACE DR ARLINGTON TX 76018-2200,290948,,Available for Future Sale,FUTURE SALE,,05741009,236-D43406-24,"-97.102778, 32.651975"
1014152096,TARRANT COUNTY,6405 BROOKGLEN DR ARLINGTON TX 76018-3015,199782,,Available for Future Sale,FUTURE SALE,,05780683,153-D38375-23,"-97.086425, 32.642183"
1005689476,TARRANT COUNTY,605 REEVES LN KENNEDALE TX 76060-2625,244461,,Available for Future Sale,FUTURE SALE,,05835550,067-D43094-24,"-97.220498, 32.65071"
1005253428,TARRANT COUNTY,838 CHAPARRAL CT BEDFORD TX 76022,65000,14692.44,Available for Future Sale,FUTURE SALE,LAND ONLY,05945925,352-D23747-20,"-97.149345, 32.824835"
1005256791,TARRANT COUNTY,5521 HIGHWAY 287 ARLINGTON TX 76017,,,Available for Future Sale,FUTURE SALE,,05961823,L12459-95,"-97.193277, 32.657669"
1014158436,TARRANT COUNTY,2850 FENWICK ST GRAND PRAIRIE TX 75052-4212,285231,24224.9,Available for Future Sale,FUTURE SALE,LAND/IMP,05547318,067-D33892-22,"-97.054403, 32.671612"
1014156062,TARRANT COUNTY,204 E MISTLETOE DR KENNEDALE TX 76060-2620,393605,,Available for Future Sale,FUTURE SALE,,05611466,067-D43094-24,"-97.218309, 32.652166"
1005207055,TARRANT COUNTY,1701 SUSAN DR ARLINGTON TX 76010,40684,40684,Available for Future Sale,FUTURE SALE,LAND ONLY; SOLD SUBJECT TO 2021-2023 TAXES,05642388,236-D27002-21,"-97.056634, 32.717931"
1003027280,TARRANT COUNTY,2351 WESLEY DR ARLINGTON TX 76012,6400,,Available for Future Sale,FUTURE SALE,,05666546,342-D31418-22,"-97.147848, 32.740086"
1005213667,TARRANT COUNTY,2029 DOROTHY DR BURLESON TX 76028-6601,28658,11728.61,Available for Future Sale,FUTURE SALE,LAND/MH; SOLD SUBJECT TO 2024 TAXES,05680557,348-D36071-23,"-97.285804, 32.569541"
1014154467,TARRANT COUNTY,7233 PECAN CT MANSFIELD TX 76063-4923,90,,Available for Future Sale,FUTURE SALE,,05690633,141-D30600-21,"-97.205255, 32.579208"
1005751184,TARRANT COUNTY,501 LOCHNGREEN TRL ARLINGTON TX 76012,83635,,Available for Future Sale,FUTURE SALE,,04976037,017-D43854-24,"-97.158494, 32.739551"
1014170290,TARRANT COUNTY,4200 GLEN RIDGE DR ARLINGTON TX 76016-4924,403899,51484.37,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2025 TAXES,05052947,352-D41833-24,"-97.157037, 32.678487"
1005198681,TARRANT COUNTY,1209 W SUBLETT RD ARLINGTON TX 76017,1100,,Available for Future Sale,FUTURE SALE,,05538890,236-D35360-23,"-97.132437, 32.649059"
1000889330,TARRANT COUNTY,3722 NE 28TH ST HALTOM CITY TX 76111-5135,32120,,Available for Future Sale,FUTURE SALE,,04715233,348-D39863-24,"-97.293161, 32.794571"
1000889972,TARRANT COUNTY,3722 NE 28TH ST HALTOM CITY TX 76111-5135,48126,,Available for Future Sale,FUTURE SALE,,04725700,348-D39863-24,"-97.293151, 32.794575"
1005127744,TARRANT COUNTY,6601 BIG SPRINGS DR ARLINGTON TX 76001,,,Available for Future Sale,FUTURE SALE,,04793765,E01880-89,"-97.171356, 32.638736"
1005127759,TARRANT COUNTY,6603 BIG SPRINGS DR ARLINGTON TX 76001,,,Available for Future Sale,FUTURE SALE,,04793773,E01881-89,"-97.171343, 32.638496"
1005067794,TARRANT COUNTY,7601 SMITH DR MANSFIELD TX 76063-4627,115500,,Available for Future Sale,FUTURE SALE,,04484851,141-D39622-23,"-97.193862, 32.560036"
1007268920,TARRANT COUNTY,416 BILLY CREEK CIR HURST TX 76053-6364,17500,,Available for Future Sale,FUTURE SALE,,04647491,048-D16127-18,"-97.193679, 32.815685"
1007398803,TARRANT COUNTY,4100 FRAWLEY DR NORTH RICHLAND H TX 76180-8328,62713,11016.2,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2021 TAXES,04236408,048-D19261-18,"-97.216665, 32.825251"
1005053553,TARRANT COUNTY,8510 LAKE RD MANSFIELD TX 76063,45696,,Available for Future Sale,FUTURE SALE,,04330919,067-D44914-24,"-97.176405, 32.558988"
1014182208,TARRANT COUNTY,2429 CHANNING DR GRAND PRAIRIE TX 75052-3919,268330,19805.62,Available for Future Sale,FUTURE SALE,LAND/IMP; HOMESTEAD,04427122,352-D38381-23,"-97.038735, 32.66735"
1005066280,TARRANT COUNTY,5531 HIGHWAY 287 ARLINGTON TX 76017,,,Available for Future Sale,FUTURE SALE,,04470958,E04347-90,"-97.192054, 32.657474"
1003321885,TARRANT COUNTY,7230 ALLYN DR AZLE TX 76020-5736,250184,,Available for Future Sale,FUTURE SALE,,04066324,017-D43694-24,"-97.520938, 32.973094"
1003320422,TARRANT COUNTY,3418 N BEACH ST HALTOM CITY TX 76111,58750,,Available for Future Sale,FUTURE SALE,,03869601,048-D45508-24,"-97.288164, 32.806042"
1004123354,TARRANT COUNTY,7740 OAK DR MANSFIELD TX 76063-4617,21850,,Available for Future Sale,FUTURE SALE,,03875032,067-D45455-24,"-97.193392, 32.56043"
1007939622,TARRANT COUNTY,19 SPRING CREEK CIR GRAND PRAIRIE TX 75054-6716,96235,,Available for Future Sale,FUTURE SALE,,03732037,067-D42598-24,"-97.050422, 32.578577"
1007940136,TARRANT COUNTY,2908 MEADOWVIEW DR ARLINGTON TX 76016,43018,43018,Available for Future Sale,FUTURE SALE,LAND ONLY; SOLD SUBJECT TO 2020-2024 TAXES,03734374,141-D20051-19,"-97.170746, 32.696947"
1007940756,TARRANT COUNTY,2009 FLOYD HAMPTON RD CROWLEY TX 76036,7950,7950,Available for Future Sale,FUTURE SALE,LAND ONLY; SOLD SUBJECT TO  2019 TAXES,03744337,236-D21359-19,"-97.406121, 32.555014"
1007944017,TARRANT COUNTY,8284 RETTA MANSFIELD RD MANSFIELD TX 76063-4210,79800,,Available for Future Sale,FUTURE SALE,,03772357,096-D39593-23,"-97.18212, 32.55924"
1004113543,TARRANT COUNTY,1799 ROSIE LN MANSFIELD TX 76063,1100,,Available for Future Sale,FUTURE SALE,,03838811,348-D27100-21,"-97.193293, 32.567799"
1003319077,TARRANT COUNTY,3205 BROWN TRL BEDFORD TX 76021-3208,1055963,,Available for Future Sale,FUTURE SALE,,03713857,067-D39929-24,"-97.160256, 32.856462"
1003319089,TARRANT COUNTY,3201 BROWN TRL BEDFORD TX 76021,205421,,Available for Future Sale,FUTURE SALE,,03713865,067-D39929-24,"-97.160388, 32.855648"
1013388128,TARRANT COUNTY,1941 HEMLOCK DR HALTOM CITY TX 76117-5602,17340,,Available for Future Sale,FUTURE SALE,,03722112,348-D39910-24,"-97.266186, 32.787203"
1005833076,TARRANT COUNTY,1419 CONNALLY TER ARLINGTON TX 76010-7804,173536,7672.52,Available for Future Sale,FUTURE SALE,LAND/IMP; HOMESTEAD,03078140,348-D43952-24,"-97.092057, 32.721379"
1007238492,TARRANT COUNTY,6604 SUNSHINE VALLEY DR ARLINGTON TX 76016-4210,69461,,Available for Future Sale,FUTURE SALE,,03057259,352-D19694-18,"-97.212856, 32.678406"
1014216629,TARRANT COUNTY,2425 APRIL LN GRAND PRAIRIE TX 75050-2906,183096,,Available for Future Sale,FUTURE SALE,,02744023,141-D44054-24,"-97.038912, 32.747931"
1001043130,TARRANT COUNTY,3701 ALHAMBRA DR FOREST HILL TX 76119-7306,259622,60514.31,Available for Future Sale,FUTURE SALE,LAND/IMP,02746182,348-D42128-24,"-97.266318, 32.665881"
1006320737,TARRANT COUNTY,4612 MACKEY DR NORTH RICHLAND H TX 76180-8146,273994,,Available for Future Sale,FUTURE SALE,,02771381,342-D44276-24,"-97.234042, 32.83098"
1014219730,TARRANT COUNTY,133 W FRANKLIN AVE SAGINAW TX 76179-1624,173776,27347.89,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2024 TAXES,02644029,348-D31398-22,"-97.363536, 32.855852"
1008987922,TARRANT COUNTY,1712 GLENN DR BLUE MOUND TX 76131-1109,58752,2709.7,Available for Future Sale,FUTURE SALE,LAND/IMP; HOMESTEAD; SOLD SUBJECT TO 2024 TAXES,02654733,048-D38139-23,"-97.338686, 32.858595"
1003289329,TARRANT COUNTY,3125 GEROME ST RICHLAND HILLS TX 76118-6253,178445,,Available for Future Sale,FUTURE SALE,,02352729,153-D18408-18,"-97.241667, 32.806779"
1001317892,TARRANT COUNTY,2629 MIMOSA PARK DR RICHLAND HILLS TX 76118-6708,433517,,Available for Future Sale,FUTURE SALE,,02370093,352-D38144-23,"-97.232883, 32.797707"
1014254979,TARRANT COUNTY,1030 PANGBURN ST GRAND PRAIRIE TX 75051-2620,93594,,Available for Future Sale,FUTURE SALE,,02125323,067-D44000-24,"-97.037641, 32.727913"
1006251185,TARRANT COUNTY,1017 MANNING ST GRAND PRAIRIE TX 75051-2613,108297,16011.2,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2022-2025 TAXES,02125692,048-D23762-20,"-97.036094, 32.728363"
1003285811,TARRANT COUNTY,1336 PELICAN CIR AZLE TX 76020-4550,25380,,Available for Future Sale,FUTURE SALE,,02186977,048-D41502-24,"-97.518183, 32.916801"
1001661700,TARRANT COUNTY,1521 PELICAN DR N AZLE TX 76020,28590,,Available for Future Sale,FUTURE SALE,,02189011,342-D34417-22,"-97.517528, 32.919453"
1003028142,TARRANT COUNTY,1308 HADLEY DR ARLINGTON TX 76011-4712,186228,8612.02,Available for Future Sale,FUTURE SALE,LAND/IMP; HOMESTEAD; SOLD SUBJECT TO 2025 TAXES,02205033,048-D43525-24,"-97.10673, 32.755609"
1005533273,TARRANT COUNTY,4212 PLANTATION DR BENBROOK TX 76116-7697,222946,101017.63,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2022-2023 TAXES,02212870,348-D26865-21,"-97.462161, 32.710726"
1007072670,TARRANT COUNTY,1605 DARLENE LN ARLINGTON TX 76010-5908,69500,,Available for Future Sale,FUTURE SALE,,02223104,048-D08539-16,"-97.086065, 32.710735"
1008977580,TARRANT COUNTY,4305 SPRING HILL LN ARLINGTON TX 76016-4416,254100,33345.03,Available for Future Sale,FUTURE SALE,LAND/IMP; HOMESTEAD; SOLD SUBJECT TO 2023-2024 TAXES,02007762,348-D34859-23,"-97.198833, 32.68009"
1006238008,TARRANT COUNTY,408 CAROLYN DR BEDFORD TX 76021-4114,179465,7939.56,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2021 TAXES,02041294,153-D23745-20,"-97.160884, 32.854456"
1002646674,TARRANT COUNTY,1436 NORWOOD DR HURST TX 76053-4061,15000,,Available for Future Sale,FUTURE SALE,,02058375,352-E31285-14,"-97.167509, 32.838932"
1006477366,TARRANT COUNTY,205 SKYWAY DR EULESS TX 76040-4344,215472,,Available for Future Sale,FUTURE SALE,,02119951,342-D39142-23,"-97.091469, 32.83568"
1004218259,TARRANT COUNTY,2103 DELANTE ST HALTOM CITY TX 76117-5355,138432,3423.29,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2024 TAXES,02123142,342-D30142-21,"-97.253329, 32.788468"
1006216982,TARRANT COUNTY,402 WASHINGTON ST GRAPEVINE TX 76051,112000,38515.37,Available for Future Sale,FUTURE SALE,LAND ONLY; SOLD SUBJECT TO 2024 TAXES,01969757,048-D38243-23,"-97.075724, 32.943891"
1009685652,TARRANT COUNTY,2501 SHERWOOD DR GRAND PRAIRIE TX 75050-2146,290000,,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2021-2022 TAXES,01977652,352-D07526-15,"-97.040131, 32.772895"
1006175237,TARRANT COUNTY,242 SAYERS DR MANSFIELD TX 76063-4522,30000,15078.79,Available for Future Sale,FUTURE SALE,"TRACTS 1 AND 3 WILL BE SOLD COMBINED
LAND/IMP; SOLD SUBJECT TO 2017-2023 TAXES",01827383,236-L29360-14,"-97.157353, 32.562911"
1014263656,TARRANT COUNTY,3506 MCKAMY OAKS TRL ARLINGTON TX 76017-3447,343442,,Available for Future Sale,FUTURE SALE,,01855921,067-D45135-24,"-97.163096, 32.660139"
1006141256,TARRANT COUNTY,901 MEADOW OAKS DR ARLINGTON TX 76010-1929,34556,,Available for Future Sale,FUTURE SALE,,01713841,017-D40413-24,"-97.09664, 32.730731"
1001307583,TARRANT COUNTY,8413 HANON DR WHITE SETTLEMENT TX 76108-2320,248975,18162.1,Available for Future Sale,FUTURE SALE,LAND/IMP,01723987,096-D43216-24,"-97.463625, 32.757246"
1006119047,TARRANT COUNTY,8413 QUEBEC DR WHITE SETTLEMENT TX 76108-1120,171402,24499.86,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2024 TAXES,01748157,342-D33723-22,"-97.462964, 32.7769"
1009155843,TARRANT COUNTY,3312 MEADOW WOOD LN BEDFORD TX 76021-3746,235415,40159.66,Available for Future Sale,FUTURE SALE,LAND/IMP; HOMESTEAD; SOLD SUBJECT TO 2021-2022 TAXES,01752960,153-D02965-14,"-97.122962, 32.858262"
1014276465,TARRANT COUNTY,3029 HIAWATHA TRL LAKE WORTH TX 76135-3816,214733,14851.87,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2024 TAXES,01417355,342-D39235-23,"-97.451374, 32.801866"
1001953846,TARRANT COUNTY,4700 BRADLEY LN ARLINGTON TX 76017-3108,30000,,Available for Future Sale,FUTURE SALE,,01301349,348-D40124-24,"-97.182793, 32.654534"
1009608669,TARRANT COUNTY,732 RIDGECREST DR HURST TX 76053,30000,,Available for Future Sale,FUTURE SALE,,01393715,352-D24618-20,"-97.183279, 32.822135"
1005158170,TARRANT COUNTY,201 COTTON DR MANSFIELD TX 76063,48017,11601.38,Available for Future Sale,FUTURE SALE,LAND/IMP,01168029,236-D26003-20,"-97.160787, 32.563453"
1012949121,TARRANT COUNTY,3308 GRADY ST FOREST HILL TX 76119-6618,144852,,Available for Future Sale,FUTURE SALE,,01173731,017-D43728-24,"-97.275834, 32.667865"
1013385723,TARRANT COUNTY,1941 HEMLOCK DR HALTOM CITY TX 76117-5602,138904,,Available for Future Sale,FUTURE SALE,,01199501,348-D39910-24,"-97.266186, 32.787203"
1006450863,TARRANT COUNTY,5309 HIDDEN OAKS LN ARLINGTON TX 76017,171561,,Available for Future Sale,FUTURE SALE,,01214225,342-D23164-19,"-97.189192, 32.659656"
1009147849,TARRANT COUNTY,4805 ALANDALE DR FOREST HILL TX 76119-7507,170151,13371.9,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2024 TAXES,00967939,352-D30120-21,"-97.252946, 32.66506"
1001299152,TARRANT COUNTY,4528 REAFORD DR HALTOM CITY TX 76117-4425,98020,,Available for Future Sale,FUTURE SALE,,01037730,352-D30021-21,"-97.279062, 32.797203"
1001872375,TARRANT COUNTY,2117 MELISSA ST ARLINGTON TX 76010-2127,264580,,Available for Future Sale,FUTURE SALE,,00851043,096-D43544-24,"-97.07184, 32.732308"
1007239193,TARRANT COUNTY,3809 ORCHARD ST FOREST HILL TX 76119-7301,152566,6938.63,Available for Future Sale,FUTURE SALE,LAND/IMP,00948853,352-D33273-22,"-97.267246, 32.669998"
1005548943,TARRANT COUNTY,7211 DARLING ST AZLE TX 76020,6885,,Available for Future Sale,FUTURE SALE,,00750883,017-D43694-24,"-97.520434, 32.985502"
1009574640,TARRANT COUNTY,7215 DARLING ST AZLE TX 76020-7147,30158,,Available for Future Sale,FUTURE SALE,,00750891,017-D43694-24,"-97.520606, 32.985602"
1003031406,TARRANT COUNTY,7223 DARLING ST AZLE TX 76020-7147,17565,,Available for Future Sale,FUTURE SALE,,00750905,017-D43694-24,"-97.520753, 32.985499"
1004130582,TARRANT COUNTY,14298 MCGUIRE ST AZLE TX 76020,14573,3619.57,Available for Future Sale,FUTURE SALE,LAND ONLY; SOLD SUBJECT TO 2025 TAXES,00752746,352-D40256-24,"-97.520704, 32.989522"
1014293912,TARRANT COUNTY,2925 OAKWOOD ST HALTOM CITY TX 76117-4332,154678,18567.62,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2024 TAXES,00773808,017-D34750-22,"-97.283772, 32.796736"
1002625081,TARRANT COUNTY,821 RENFRO DR WHITE SETTLEMENT TX 76108-1122,187379,,Available for Future Sale,FUTURE SALE,,00622095,348-D43187-24,"-97.458069, 32.772346"
1008846918,TARRANT COUNTY,5004 DARROW LN ARLINGTON TX 76017-2327,114283,,Available for Future Sale,FUTURE SALE,,00632104,017-D15675-17,"-97.172176, 32.664637"
1006434556,TARRANT COUNTY,2421 DOREEN ST GRAND PRAIRIE TX 75050-4911,242213,14851.36,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2025 TAXES,00690988,153-D43509-24,"-97.039961, 32.742342"
1012568510,TARRANT COUNTY,5629 STARLIGHT DR HALTOM CITY TX 76117-2155,243206,20434.88,Available for Future Sale,FUTURE SALE,LAND/IMP,00720062,017-D40335-24,"-97.262153, 32.832161"
1001295397,TARRANT COUNTY,7075 BASE ST AZLE TX 76020-7115,40792,,Available for Future Sale,FUTURE SALE,,00749079,348-D35633-23,"-97.518381, 32.984188"
1001855430,TARRANT COUNTY,7207 DARLING ST AZLE TX 76020-7147,14580,,Available for Future Sale,FUTURE SALE,,00750875,017-D43694-24,"-97.520333, 32.985503"
1009143676,TARRANT COUNTY,4104 RIDGLEA COUNTRY CLUB DR BENBROOK TX 76126-2232,203358,14330.87,Available for Future Sale,FUTURE SALE,LAND/IMP; SOLD SUBJECT TO 2024 TAXES,00597775,236-D38401-23,"-97.435385, 32.690488"
1003249661,TARRANT COUNTY,5812 BONANZA DR HALTOM CITY TX 76137-2228,4712,1308.84,Available for Future Sale,FUTURE SALE,"LAND/MH, SOLD SUBJECT TO 2022-2024 TAXES",00605964,048-D31898-22,"-97.268613, 32.855313"
1002625033,TARRANT COUNTY,221 RED BIRD LN WESTWORTH VILLAG TX 76114-3523,232651,,Available for Future Sale,FUTURE SALE,,00618152,141-D38450-23,"-97.414795, 32.763846"
1005545042,TARRANT COUNTY,550 LAKESIDE DR AZLE TX 76020-4119,46611,,Available for Future Sale,FUTURE SALE,,00455334,352-D44970-24,"-97.516084, 32.86457"
1003102562,TARRANT COUNTY,1934 BRIAR MEADOW DR ARLINGTON TX 76014-2607,298025,,Available for Future Sale,FUTURE SALE,,00269360,017-D44638-24,"-97.076421, 32.696277"
1004155710,TARRANT COUNTY,6612 WOODDALE DR WATAUGA TX 76148-2855,258896,104888.41,Available for Future Sale,FUTURE SALE,LAND/IMP,00300853,348-D40366-24,"-97.246976, 32.866825"
1006422591,TARRANT COUNTY,6605 WOODDALE DR WATAUGA TX 76148-2856,262657,,Available for Future Sale,FUTURE SALE,,00301175,348-D38606-23,"-97.247469, 32.866447"
1001757351,TARRANT COUNTY,2024 GETTYSBURG PL BEDFORD TX 76022-7627,302500,,Available for Future Sale,FUTURE SALE,,00159247,348-D43768-24,"-97.133813, 32.825206"
1003133823,TARRANT COUNTY,302 W NORTH ST ARLINGTON TX 76011-7442,171074,,Available for Future Sale,FUTURE SALE,,00059749,067-D39034-23,"-97.110184, 32.740292"
1008871309,TARRANT COUNTY,1509 CARSWELL TER ARLINGTON TX 76010-4510,56022,,Available for Future Sale,FUTURE SALE,,00083755,017-D23777-20,"-97.092999, 32.720119"
1010039865,DALLAS COUNTY,1570 SMITH CIR COMBINE TX 75159-4778,0,,Available for Future Sale,FUTURE SALE,,75917,TX-18-00132,"-96.545628, 32.593123"
1011174457,DALLAS COUNTY,502 W MALLOY BRIDGE RD SEAGOVILLE TX 75159-3538,6940,,Available for Future Sale,FUTURE SALE,,65159052510020000,TX-16-01227,"-96.541376, 32.637149"
1011024890,DALLAS COUNTY,310 E MALLOY BRIDGE RD SEAGOVILLE TX 75159,9500,,Available for Future Sale,FUTURE SALE,,65142011510120000,TX-17-01314,"-96.536862, 32.641854"
1011026384,DALLAS COUNTY,1000 TRIPP RD MESQUITE TX 75150,25610,25610,Available for Future Sale,FUTURE SALE,,65146261810200100,TX-19-02001,"-96.616199, 32.795085"
1011168570,DALLAS COUNTY,1466 NO NAME ST DESOTO TX ,17350,,Available for Future Sale,FUTURE SALE,,65146636010120000,TX-18-01859,"-96.853048, 32.589734"
1010897215,DALLAS COUNTY,1400 OAK RIDGE DR DUNCANVILLE TX 75137,61750,,Available for Future Sale,FUTURE SALE,,65146838510120300,TX-23-01282,"-96.942105, 32.629273"
1011024492,DALLAS COUNTY,313 E MALLOY BRIDGE RD SEAGOVILLE TX 75159-3113,9500,,Available for Future Sale,FUTURE SALE,,65142011010080000,TX-17-00991,"-96.537083, 32.642679"
1011024604,DALLAS COUNTY,315 E MALLOY BRIDGE RD SEAGOVILLE TX 75159,6370,4734.25,Available for Future Sale,FUTURE SALE,,65142011010090000,TX-15-01066,"-96.53726, 32.643068"
1011024752,DALLAS COUNTY,205 E MALLOY BRIDGE RD SEAGOVILLE TX 75159,2380,,Available for Future Sale,FUTURE SALE,,65142011510020200,TX-19-00979,"-96.53802, 32.642097"
1010466449,DALLAS COUNTY,733 E BELT LINE RD DESOTO TX 75115,135700,,Available for Future Sale,FUTURE SALE,,65120722510180000,TX-19-00612,"-96.840334, 32.591081"
1011017687,DALLAS COUNTY,6001 DEWITT SACHSE TX 75048,5730,5730,Available for Future Sale,FUTURE SALE,,65124847010370000,TX-16-00651,"-96.59945, 32.97687"
1011021591,DALLAS COUNTY,3650 W POST OAK RD NT  TX ,3600,2613.77,Available for Future Sale,FUTURE SALE,,65131709510010000,TX-15-01072,"-96.649497, 32.618979"
1011010116,DALLAS COUNTY,760 IH 30 GARLAND TX 75043,148380,293860.25,Available for Future Sale,FUTURE SALE,,65115759710010100,TX-22-00654,"-96.6027, 32.83603"
1012798240,DALLAS COUNTY,3511 LENNOX LN IRVING TX 75060-2005,21800,,Available for Future Sale,FUTURE SALE,,65118382510050012,TX-19-00198,"-96.996376, 32.807893"
1011014115,DALLAS COUNTY,248 GILBERT CIR GRAND PRAIRIE TX 75050-6580,89950,185026.72,Available for Future Sale,FUTURE SALE,,65118384010200000,TX-13-31117,"-97.004906, 32.812255"
1011004436,DALLAS COUNTY,"6498 GARNER RD., ROWLETT, TX ROWLETT TX 75088",13410,17830.61,Available for Future Sale,FUTURE SALE,,65095712410800500,TX-15-00766,"-96.53987, 32.88504"
1010434983,DALLAS COUNTY,4318 ACTION ST GARLAND TX 75042,29970,,Available for Future Sale,FUTURE SALE,,65095913010240000,TX-20-00782,"-96.694352, 32.903675"
1011003710,DALLAS COUNTY,7706 GARNER RD ROWLETT TX 75088,10450,,Available for Future Sale,FUTURE SALE,,65095712110290000,TX-17-00763,"-96.528289, 32.886426"
1010482674,DALLAS COUNTY,7812 GARNER RD ROWLETT TX 75088,33320,,Available for Future Sale,FUTURE SALE,,65095712110320000,TX-16-00636,"-96.527623, 32.885632"
1011003848,DALLAS COUNTY,957 GARNER RD. ROWLETT TX 75088,14220,,Available for Future Sale,FUTURE SALE,,65095712110370000,TX-17-00797,"-96.538367, 32.886489"
1011004434,DALLAS COUNTY,"6498 GARNER RD., ROWLETT, TX ROWLETT TX 75088",13410,16999.06,Available for Future Sale,FUTURE SALE,,65095712410800300,TX-15-00323,"-96.53987, 32.88504"
1011003416,DALLAS COUNTY,2901 CENTERVILLE RD. GARLAND TX ,124700,124700,Available for Future Sale,FUTURE SALE,,65095209010010000,TX-16-01566,"-96.60717, 32.90518"
1011003564,DALLAS COUNTY,1957 CHIESA RD ROWLETT TX 75088,17780,39286.09,Available for Future Sale,FUTURE SALE,,65095711610220100,TX-15-00714,"-96.523248, 32.88268"
1011003566,DALLAS COUNTY,1957 CHIESA RD ROWLETT TX 75088,22000,13198.47,Available for Future Sale,FUTURE SALE,,65095711610220300,TX-14-30660,"-96.523248, 32.88268"
1010794671,DALLAS COUNTY,804 BALLARD RD SEAGOVILLE TX 75159,8720,,Available for Future Sale,FUTURE SALE,,65085008710250000,TX-16-01228,"-96.5382, 32.626838"
1010794674,DALLAS COUNTY,804 BALLARD RD SEAGOVILLE TX 75159,7290,,Available for Future Sale,FUTURE SALE,,6508500871025A000,TX-16-01228,"-96.5382, 32.626838"
1010787767,DALLAS COUNTY,1903 S GLENBROOK DR GARLAND TX 75041,7430,15179.67,Available for Future Sale,FUTURE SALE,LANDLOCK PROPERTY,65073508610160000,TX-21-00731,"-96.64733, 32.89517"
1010474882,DALLAS COUNTY,2165 WYNN JOYCE RD GARLAND TX 75043,70000,,Available for Future Sale,FUTURE SALE,,65076136410200500,TX-18-01428,"-96.601616, 32.872125"
